Date,AAPL_Close,ABEV_Close,AMD_Close,AMRN_Close,BAC_Close,CHK_Close,CSCO_Close,ECA_Close,F_Close,FB_Close,FCX_Close,GE_Close,GM_Close,INTC_Close,LYG_Close,MSFT_Close,MU_Close,ORCL_Close,PBR_Close,PCG_Close,SIRI_Close,SWN_Close,T_Close,VALE_Close,X_Close,AAPL_Volume,ABEV_Volume,AMD_Volume,AMRN_Volume,BAC_Volume,CHK_Volume,CSCO_Volume,ECA_Volume,F_Volume,FB_Volume,FCX_Volume,GE_Volume,GM_Volume,INTC_Volume,LYG_Volume,MSFT_Volume,MU_Volume,ORCL_Volume,PBR_Volume,PCG_Volume,SIRI_Volume,SWN_Volume,T_Volume,VALE_Volume,X_Volume
2017-12-12,171.699997,6.47,9.9,3.23,29.32,3.81,37.91,11.75,12.6,176.96000700000002,15.71,17.91,41.529999,43.330002,3.64,85.58000200000001,41.860001000000004,50.389998999999996,9.94,53.43,5.69,5.54,38.099998,11.06,33.0,19409200,28909400,36211000,2103900,76017200,24526100,16658600,4391600,54370600,16854100,24138500,66832400,8853100,16557400,11784700,23924100,28492300,17464000,22834200,3504400,12568600,20630400,46399900,29650800,9485800
2017-12-13,172.270004,6.31,10.11,3.31,28.84,3.72,38.150002,11.71,12.63,178.300003,16.32,17.76,41.400002,43.34,3.66,85.349998,42.049999,50.049999,9.63,53.09,5.69,5.55,38.040001000000004,10.98,32.84,23818400,18480000,41494800,2418600,79980600,16893900,20199500,3284600,31859000,14615700,27314300,42104500,9969200,21399500,3123000,22062700,28565600,17196900,18641600,4851000,13319500,16847300,39671400,25430200,9979300
2017-12-14,172.220001,6.22,10.13,3.28,28.73,3.64,37.900002,11.62,12.46,178.389999,16.190001000000002,17.639999,40.810001,43.259997999999996,3.62,84.690002,42.240002000000004,50.189999,9.48,52.720001,5.66,5.29,37.740002000000004,10.89,31.73,20476500,7838000,29006800,1543800,60615800,25477500,16738300,3625800,37074000,13591000,23485200,48545800,9276400,19644900,1943100,19306000,24582800,22259300,14924800,2451300,13491300,21720300,34286500,21399200,10003800
2017-12-15,173.970001,6.23,10.29,3.39,29.040001,3.51,38.189999,11.11,12.58,180.179993,16.98,17.82,40.950001,44.560001,3.6,86.849998,42.400002,48.299999,9.43,53.049999,5.37,5.11,38.240002000000004,11.17,31.85,40169300,11805200,45462300,2747000,129859400,42186800,47167700,10064800,48655500,28463100,36566000,88381900,24491700,47477000,2903100,53936700,58721700,75176000,17771700,5757300,95984900,22592100,46808600,30571800,9573600
2017-12-18,176.419998,6.31,10.98,3.54,29.48,3.69,38.48,11.21,12.66,180.820007,17.35,17.76,42.150002,46.259997999999996,3.65,86.379997,43.709998999999996,47.709998999999996,9.61,52.5,5.43,5.29,38.459998999999996,11.55,33.43,29421100,8167900,63797700,3049000,70548600,29966500,21591400,8699300,25022700,17265400,25429200,53913400,22135100,50369300,9305400,22283800,35075500,25156800,13941400,4235100,32605200,21105100,31497200,23132800,13051200
2017-12-19,174.53999299999998,6.2,10.95,3.59,29.450001,3.61,38.299999,11.19,12.69,179.509995,17.33,17.59,42.490002000000004,47.040001000000004,3.65,85.83000200000001,43.98,47.82,9.62,52.049999,5.32,5.18,38.049999,11.56,33.84,27436400,7706800,43852900,1987300,67984100,19471800,19695200,9991400,23056900,14920600,17764800,65496100,13259200,41421100,3779900,23524800,51048300,28664300,8296700,3638100,22414000,17529400,29181800,17696600,7523200
2017-12-20,174.350006,6.24,10.98,3.91,29.48,3.78,38.740002000000004,12.06,12.72,177.889999,17.66,17.450001,42.52,47.560001,3.63,85.519997,45.75,47.900002,9.75,51.119999,5.26,5.17,38.549999,11.87,34.369999,23475600,9844500,31420300,4027400,81271200,24255800,18939500,13299700,18989400,11860500,20886500,75365000,8636700,40935000,4765200,23674900,84338200,11432200,11454400,5923600,19580500,17356700,26968900,27767500,11504400
2017-12-21,175.009995,6.26,10.89,3.96,29.82,3.84,38.529999,12.54,12.63,177.449997,18.18,17.469998999999998,42.16,46.759997999999996,3.67,85.5,44.419998,47.279999,10.12,44.5,5.27,5.34,38.880001,12.05,35.669998,20949900,11363700,21884300,2571100,72953200,24149600,16387500,9972000,21004700,11600700,20761700,67877700,10144700,42963500,3647900,17990700,50486100,18396800,18638300,52389100,24970100,17197100,31981700,22879200,11370700
2017-12-22,175.009995,6.27,10.54,4.09,29.879998999999998,3.85,38.549999,12.6,12.58,177.199997,18.1,17.5,42.02,46.700001,3.66,85.510002,44.119999,47.360001000000004,9.99,44.57,5.37,5.32,38.939999,11.92,35.110001000000004,16114600,9291200,50744500,1905500,54203000,20204000,11441600,4429000,17876200,8487000,13649100,46370400,4907100,33913500,1869600,14145800,30290600,11197300,9237900,10939400,15247500,16205400,19960500,11862300,7528700
2017-12-26,170.570007,6.35,10.46,4.09,29.780001000000002,4.0,38.48,13.11,12.6,175.990005,18.67,17.43,41.799999,46.080002,3.67,85.400002,42.25,47.43,10.16,44.450001,5.42,5.45,39.060001,12.08,35.349998,33185500,8813700,20437900,1614900,42371200,18600600,8186100,4171300,11664600,8897300,16561200,55337900,3368900,15533300,1942700,9891200,41966200,7650200,8383300,8470100,14677400,19866500,13578200,16113400,4972400
2017-12-27,170.600006,6.37,10.53,4.0,29.73,3.88,38.560001,13.13,12.5,177.619995,18.690001000000002,17.379998999999998,41.310001,46.110001000000004,3.69,85.709999,42.48,47.380001,10.1,44.68,5.39,5.46,38.889998999999996,11.99,35.02,21498200,11149900,22921800,1654400,35111800,19576400,10543000,6659900,17005600,9496100,17299500,60126700,4933600,13359700,2929200,14678000,24175100,8132200,9820800,7581500,9565900,15238500,16339300,12115300,5305200
2017-12-28,171.080002,6.42,10.55,4.05,29.799999,4.04,38.59,13.32,12.58,177.919998,19.27,17.360001,41.380001,46.220001,3.72,85.720001,41.810001,47.52,10.22,44.810001,5.38,5.76,39.18,12.18,35.740002000000004,16480200,9815000,18609400,1473600,37914900,30521200,8807700,6391400,14793500,12220800,18291700,60934900,5005300,9504400,2529900,10594300,28999700,7777600,6975300,5923800,8600600,19436100,15627400,12459600,6236700
2017-12-29,169.229996,6.46,10.28,4.01,29.52,3.96,38.299999,13.33,12.49,176.46000700000002,18.959999,17.450001,40.990002000000004,46.16,3.75,85.540001,41.119999,47.279999,10.29,44.830002,5.36,5.58,38.880001,12.23,35.189999,25884400,23205500,26678900,1178200,40672000,24078400,12583600,5614900,18362500,10178700,15589700,76149500,6581400,17394500,2383400,18717400,44536700,9750000,9124900,4154500,10635400,23102200,26479900,13083500,6470100
2018-01-02,172.259995,6.61,10.98,4.24,29.9,4.1,38.860001000000004,13.72,12.66,181.419998,19.77,17.98,41.799999,46.849998,3.78,85.949997,43.669998,46.630001,10.7,44.490002000000004,5.21,5.91,38.540001000000004,12.77,37.419998,25555900,16191800,44146300,1824200,57121600,35228000,20135700,9197000,20773300,18151900,21899900,77570300,6934600,23370800,5948400,22483800,37097000,25380000,14023400,7915100,30568100,22829800,32195600,19189400,11994700
2018-01-03,172.229996,6.65,11.55,4.19,29.799999,4.07,39.169998,13.8,12.76,184.669998,19.469998999999998,18.15,42.82,45.259997999999996,3.73,86.349998,44.98,47.709998999999996,10.97,43.77,5.21,5.91,37.650002,12.85,37.490002000000004,29517900,13987800,154066700,1564100,57865700,30351100,29536000,5921600,29765600,16886600,20673600,81472300,14591600,116479000,2987800,26061400,43376700,24165000,21504100,6513700,28964500,17076500,39162500,20449600,12109800
2018-01-04,173.029999,6.64,12.12,4.19,30.190001000000002,4.05,38.990002000000004,13.47,12.98,184.330002,19.74,18.530001000000002,44.139998999999996,44.43,3.77,87.110001,46.880001,48.18,11.0,43.52,5.31,5.86,38.0,12.83,37.869999,22434600,10704000,109503000,959900,76512500,33915400,20731400,13796500,37478200,13880900,19540500,82554500,17298700,89209100,2295100,21912000,52229500,19815100,22945100,10027300,27002000,37444600,27865700,22033100,9990200
2018-01-05,175.0,6.67,11.88,4.37,30.33,3.99,39.529999,13.35,13.2,186.850006,19.9,18.540001,44.009997999999996,44.740002000000004,3.78,88.190002,45.799999,48.470001,11.08,44.290001000000004,5.33,5.59,38.139998999999996,13.09,38.490002000000004,23660000,14237800,63808900,2118900,56445200,33664200,24588200,9625500,46121900,13574500,13870600,79879700,9643300,41824000,2931400,23407100,47381100,14496400,12230100,6407000,17290000,21605700,22194900,20042800,12323900
2018-01-08,174.350006,6.62,12.28,4.28,30.120001000000002,3.97,39.939999,13.31,13.15,188.279999,19.809998999999998,18.280001000000002,44.220001,44.740002000000004,3.78,88.279999,45.549999,48.98,11.22,45.23,5.31,5.73,38.25,13.32,39.419998,20567800,10900000,63346000,1049200,42914800,20873100,16582000,8699600,33828300,17994700,15237200,82097600,13099600,33733800,3486800,22113000,32217400,15075000,13495800,6556500,16328400,16131000,26643900,17507000,11371000
2018-01-09,174.330002,6.58,11.82,4.3,30.27,4.05,39.689999,13.64,13.08,187.869995,18.92,18.559998999999998,44.049999,43.619999,3.79,88.220001,42.970001,49.060001,11.14,44.84,5.31,5.71,37.490002000000004,13.24,38.41,21584000,8450900,62560900,983400,69479100,28577300,21449800,13097700,27924100,12393100,32628500,66400200,7768100,44282300,4109300,19484300,62982900,14153700,14627800,6127600,19410300,25423800,28061100,31204900,11218900
2018-01-10,174.28999299999998,6.61,11.96,4.36,30.549999,4.0,39.91,13.8,13.03,187.83999599999999,19.51,18.93,43.0,42.5,3.81,87.82,43.310001,48.799999,11.05,44.549999,5.56,5.41,36.619999,13.15,39.200001,23959900,8253300,52561200,984900,63532800,51016500,19473000,16368200,56517100,10529900,28035200,82322200,18281500,45735000,2475800,18652200,53348000,13476600,14336100,6916500,54595100,30520300,41078600,16253500,12171000
2018-01-11,175.279999,6.77,12.14,4.3,30.66,4.19,40.099998,14.04,13.16,187.770004,19.879998999999998,19.02,44.189999,43.41,3.87,88.08000200000001,42.82,48.950001,11.38,43.880001,5.5,5.52,36.48,13.45,39.52,18667700,11530800,38354900,1032900,59318300,55791500,21685600,18438700,28342300,9588600,21236100,99725600,11245800,35371500,2620000,17808900,39402200,11687800,28129900,5697700,24973300,41350500,41400300,15011400,9626900
2018-01-12,177.08999599999999,6.67,12.02,4.25,31.190001000000002,4.28,40.869999,13.98,13.23,179.369995,19.75,18.76,44.07,43.240002000000004,3.96,89.599998,42.810001,49.509997999999996,11.47,43.82,5.48,5.47,36.900002,13.53,39.139998999999996,25226000,25879400,47149300,844400,66371600,33197100,23770500,9015200,56979200,77306900,14187600,87076700,14914600,29973600,4104900,24271500,28458500,15978200,18580700,6279200,15779500,40675000,31182200,19012500,8592100
2018-01-16,176.190002,6.75,11.91,4.11,31.24,4.14,40.540001000000004,13.45,13.1,178.389999,19.32,18.209999,44.189999,43.139998999999996,4.02,88.349998,42.919998,49.59,11.7,44.02,5.38,5.25,36.720001,13.17,38.669998,29565900,15720200,42686600,1529900,104467900,32862600,32845000,9217300,53961400,36183800,22835400,205657000,20169300,38367200,12029200,36599700,38174800,17152600,27411700,4543000,20692500,31030800,24727600,40821800,10888400
2018-01-17,179.100006,6.78,12.18,4.0,31.18,4.09,41.200001,13.59,12.18,177.600006,19.77,17.35,44.029999,44.389998999999996,3.98,90.139999,44.259997999999996,50.27,12.12,44.200001,5.44,5.41,36.849998,13.35,39.310001,34386800,14457400,38833900,3530600,122797400,32859100,24146300,8021800,130855600,27992400,16727200,185781800,13713500,30742400,7425700,25602600,38010300,23115200,23946300,4268800,19087600,32706900,21655200,29386800,9057400
2018-01-18,179.259995,6.76,12.47,3.98,31.48,3.99,41.299999,13.4,12.07,179.800003,19.4,16.77,43.860001000000004,44.48,4.03,90.099998,43.990002000000004,50.23,12.13,44.5,5.47,5.23,37.150002,13.35,39.029999,31193400,15194800,62086200,1294300,76463800,23808900,19610200,3359900,66541700,23304900,23341000,172263400,11868100,26826500,4167200,24159700,25152100,17119200,31938500,7085700,13486300,22030700,27661100,26257100,6913000
2018-01-19,178.46000700000002,6.86,12.59,3.97,31.719998999999998,3.95,41.290001000000004,13.49,12.0,181.28999299999998,19.959999,16.26,43.150002,44.82,4.08,90.0,42.75,50.580002,12.16,44.389998999999996,5.6,5.14,37.209998999999996,13.36,38.77,32425100,14321600,46800700,1134800,66491000,22388600,24582000,5414400,51303700,26826500,22636100,214947200,14470800,25780200,10722900,36875000,41469200,14011500,15712200,4337700,26329900,21600700,27919800,26213200,10371900
2018-01-22,177.0,6.8,12.65,4.04,31.940001000000002,3.97,41.66,13.63,12.02,185.369995,19.99,16.17,43.290001000000004,45.75,4.11,91.610001,42.880001,50.709998999999996,12.25,43.939999,5.65,5.31,37.869999,13.32,39.310001,27108600,12528900,34758600,2027300,53848800,28296500,22995100,5183800,52851900,21059500,17637600,134212300,19562100,27706800,3838600,23601600,37879400,16840000,12338700,4921200,21594300,19204200,31660600,19763900,9498700
2018-01-23,177.03999299999998,6.71,12.94,4.44,31.92,4.07,42.099998,13.55,11.96,189.350006,19.549999,16.889999,43.380001,46.060001,4.13,91.900002,43.950001,51.119999,12.05,43.84,5.68,5.54,37.189999,12.7,40.060001,32689100,16051900,46417200,12801000,56531400,29459900,23984500,4682200,51831000,25678800,27792100,123236500,14127600,22135100,2958400,23412800,41334100,14141400,25448100,4493200,18499400,30367900,33036000,49237000,16908200
2018-01-24,174.220001,6.87,12.71,4.33,32.09,4.08,42.169998,13.74,12.05,186.550003,19.6,16.440001000000002,44.16,45.509997999999996,4.19,91.82,43.080002,51.450001,13.09,43.68,5.73,5.3,37.02,13.18,39.990002000000004,51105100,33979700,41956400,2945900,81585000,29132100,26696200,6886100,63300500,24334500,26371300,167017700,11321700,32464200,3662800,33277500,31305700,17205600,63096500,6067100,20935100,36284000,28567800,36168800,9766300
2018-01-25,171.110001,6.82,12.41,4.27,32.09,3.96,41.900002,13.48,11.57,187.479996,19.82,16.18,43.16,45.299999,4.14,92.33000200000001,43.009997999999996,51.599998,13.26,43.490002000000004,5.77,5.04,37.450001,12.95,40.27,41529000,21436900,42966600,2369400,62265800,32781900,19207500,5258700,114886800,17377700,31662900,95057100,11386000,36758700,4633900,26383200,40519200,13904300,35283000,5662300,18851400,42078600,23400300,26615500,11284900
2018-01-26,171.509995,6.9,12.95,4.27,32.200001,4.0,42.560001,13.36,11.65,190.0,19.540001,16.129998999999998,43.490002000000004,50.080002,4.13,94.059998,43.669998,52.75,13.83,43.540001000000004,5.98,5.0,37.82,13.11,40.950001,39143000,24822200,44239000,1130500,52699900,20907800,23380400,7369600,52496000,17759200,18346700,90888600,9131200,86916100,4037900,29172200,27177500,14909200,41107900,4230300,42598600,35122400,21608500,28822100,7201900
2018-01-29,167.96000700000002,6.82,13.32,4.01,32.279999,3.88,42.849998,12.98,11.12,185.979996,19.629998999999998,16.280001000000002,43.02,49.98,4.12,93.91999799999999,43.290001000000004,51.939999,13.63,42.98,5.98,4.75,37.259997999999996,13.05,41.150002,50640400,15060400,66645400,3271500,59126500,26759500,23625900,5422400,55114000,20453200,17668900,74134500,8177500,46304000,4506800,31569900,29455000,12234900,22798800,2737700,34923300,43651700,30879600,15009000,10239900
2018-01-30,166.970001,6.84,12.87,3.83,31.879998999999998,3.63,42.25,12.71,11.06,187.119995,19.129998999999998,15.95,42.700001,48.790001000000004,4.05,92.739998,41.669998,50.959998999999996,13.3,41.98,5.95,4.45,37.439999,12.99,38.610001000000004,46048200,13055400,91236400,8118400,60555800,58594700,28993900,7907000,52068200,20858600,16342600,68254200,8459700,32814600,3958600,38635100,38861900,16863500,30150600,7566500,25551400,46295200,29883200,21874000,15960200
2018-01-31,167.429993,6.87,13.74,3.75,32.0,3.5,41.540001000000004,12.38,10.97,186.889999,19.5,16.17,42.41,48.139998999999996,4.03,95.010002,43.720001,51.59,13.36,42.43,6.11,4.24,37.450001,13.09,37.41,32478900,21163400,140977800,4195800,65734100,42937400,36512100,9039700,57644600,43275100,15107600,76769200,19781200,41619900,4524200,48756300,45114600,16806800,19051900,7153100,29616600,36711800,41422400,26612200,17760200
2018-02-01,167.779999,6.95,13.25,3.8,32.5,3.46,41.700001,12.27,10.92,193.08999599999999,19.450001,16.02,42.43,47.650002,4.04,94.260002,42.490002000000004,51.630001,13.95,42.57,6.11,4.22,39.16,13.18,36.610001000000004,47230800,29936700,67543300,6363800,62367400,50696200,26148500,13022900,41352200,54211300,10716700,52824000,9629800,28840400,4441500,47227900,35713500,11674100,18716700,15252800,17693200,31900700,59963800,25301600,16550400
2018-02-02,160.5,6.75,12.45,3.76,31.950001,3.33,40.93,11.55,10.71,190.279999,17.969998999999998,15.64,41.0,46.150002,3.94,91.779999,40.82,50.130001,13.32,41.439999,6.11,4.05,38.07,12.54,34.580002,86593800,18417900,79432600,3208400,96971900,42975900,27224200,8653100,72312900,26677500,25449200,82294800,13982100,28663000,4786300,47867800,40657400,17562200,17592100,5668500,20626300,26295400,46098700,32446800,13554100
2018-02-05,156.490005,6.58,11.57,3.62,30.26,3.09,38.779999,11.11,10.24,181.259995,17.65,14.91,39.540001000000004,44.52,3.77,88.0,39.400002,48.09,12.7,40.299999,6.02,3.85,36.630001,12.39,34.02,72738500,22245200,116568900,3008000,155908300,51894400,52399600,8365000,96757000,33128200,29892000,123241600,19660600,47869000,5911000,51031500,45796800,19725800,31071500,5042400,30004400,32399300,45595500,35992500,13436200
2018-02-06,163.029999,6.66,11.65,3.65,31.200001,3.13,40.169998,11.28,10.76,185.309998,18.74,15.27,41.860001000000004,44.91,3.84,91.33000200000001,43.880001,49.400002,13.33,39.860001000000004,6.05,3.94,36.830002,13.06,35.310001,68243800,28703400,87123200,1989000,165878400,46966000,55171600,8711300,139938100,37758500,38602400,126819900,26988300,58145400,11716500,67998600,66972800,25921200,30022500,7861400,35045500,30287600,62905300,37584900,12849000
2018-02-07,159.53999299999998,6.54,11.6,3.67,31.25,2.89,40.34,11.05,10.76,180.179993,17.860001,15.25,42.389998999999996,45.200001,3.8,89.610001,42.009997999999996,48.869999,12.76,39.48,6.0,3.6,36.93,12.71,35.330002,51608600,24157000,55758400,1305400,101180500,71174900,32690800,7644500,68041800,27601900,31024200,76007200,19402900,37508400,8610300,41107600,51354800,15138000,27209400,5693500,23116600,24786100,35634500,43237900,11139000
2018-02-08,155.149994,6.46,11.22,3.48,29.74,2.82,38.77,10.52,10.43,171.580002,17.16,14.45,40.75,42.75,3.78,85.010002,40.0,46.84,12.21,38.240002000000004,5.85,3.64,35.57,12.36,33.950001,54390500,26400500,56471800,1347600,128981300,33741900,42982100,6899700,73990700,38478300,29904000,138636100,18035400,43151300,6046600,55628700,53794100,21255400,23899300,6051700,28943100,55019500,45743000,42211000,13681300
2018-02-09,156.41000400000001,6.54,11.31,3.48,30.33,2.85,39.529999,10.18,10.53,176.110001,17.57,14.94,41.459998999999996,43.950001,3.79,88.18,40.41,47.73,12.34,38.57,5.82,3.69,36.049999,12.91,34.240002000000004,70672600,25849500,85458200,1804700,143071100,66470800,51304200,16211600,72103600,39887600,34794800,129055800,19598000,49301100,7764700,63499100,65189300,23191000,28764500,7358000,33658000,43003500,50218400,47709800,13206900
2018-02-12,162.71000700000002,6.68,11.68,3.51,31.120001000000002,2.85,40.599998,10.86,10.7,176.41000400000001,17.57,14.82,42.0,44.830002,3.76,89.129997,42.189999,48.150002,12.46,39.34,5.85,3.65,36.369999,13.07,36.220001,60819500,17760800,63160900,1882800,95055100,32884800,38210700,9386600,49068900,32092100,26314100,75582400,19392000,28379500,3957200,35720300,47941100,16261600,12162500,6050500,15827800,22351300,27750700,24525500,12865800
2018-02-13,164.33999599999999,6.67,11.78,3.53,31.18,2.74,41.23,10.63,10.59,173.149994,17.799999,14.67,41.400002,44.459998999999996,3.8,89.83000200000001,42.630001,48.490002000000004,12.47,39.830002,5.96,3.55,36.599998,13.27,36.799999,32549200,12747600,33661400,851800,76727300,31014000,30999100,8531900,36884500,21809400,23234600,73700300,8937200,19517600,10623900,26407700,30296800,12633100,10971400,8801000,17024200,17971000,22877200,20546800,11624700
2018-02-14,167.369995,6.87,12.2,3.63,32.0,2.8,42.09,11.25,10.74,179.520004,19.120001000000002,14.9,41.810001,45.380001,3.85,90.809998,43.450001,49.450001,12.68,39.080002,6.09,3.67,36.41,14.0,38.689999,40644900,17655900,51756800,1286900,97251500,26924900,43835900,11031200,27844300,28929700,35128700,85912000,10271600,19922000,3824200,34960900,36765900,14271400,24648200,4741400,19053800,31697500,24834200,43366600,12010500
2018-02-15,172.990005,6.88,12.19,3.65,32.209998999999996,2.86,44.080002,11.09,10.76,179.96000700000002,19.120001000000002,14.85,41.849998,45.919998,3.88,92.660004,43.5,50.639998999999996,12.82,39.959998999999996,6.15,3.71,37.0,14.13,38.990002000000004,51147200,15283700,59593800,1003500,68117400,27714300,72267500,10832700,28208300,20922100,21663100,54885000,9715800,23536800,3052600,27823900,35072300,14132500,12793200,4891600,23450000,29948700,27507200,28524700,11143900
2018-02-16,172.429993,6.9,11.82,3.64,31.969998999999998,2.73,44.330002,11.01,10.61,177.360001,18.73,15.05,41.09,45.560001,3.89,92.0,44.209998999999996,50.709998999999996,12.75,40.400002,6.11,3.58,37.139998999999996,14.12,44.75,40176100,17444100,47332300,1105500,62137800,29056600,39267500,10017500,41041800,20645300,16549400,64724800,14871800,21475200,4579800,30596900,49404600,11098800,12424300,4106900,24615500,15300200,19901600,25933300,38978700
2018-02-20,171.850006,6.9,12.02,3.7,31.93,2.77,44.060001,10.87,10.63,176.009995,18.43,14.74,40.77,46.32,3.86,92.720001,44.900002,49.889998999999996,13.29,40.009997999999996,6.11,3.66,36.77,13.98,44.830002,33930500,17134600,47096500,1538800,58573900,21245800,29006900,9148800,27617900,21204900,12946500,61665700,7814600,25512000,4037100,30911700,36215900,14144900,19060500,4057200,11877900,17997400,22071500,24613300,27984700
2018-02-21,171.070007,6.81,11.72,3.71,31.870001000000002,2.63,43.310001,10.59,10.6,177.91000400000001,18.73,14.49,40.560001,45.939999,3.95,91.489998,44.540001000000004,49.43,13.16,39.790001000000004,6.13,3.5,36.310001,13.66,42.860001000000004,37471600,32421900,40195800,1738600,72210300,36241200,28499200,10058100,36037700,23200800,16481500,98111500,9098500,27527500,15789900,26922500,31618700,13050800,17438000,6735000,20611200,17186600,20792600,31768700,16124300
2018-02-22,172.5,6.82,11.84,3.67,31.690001000000002,3.2,42.939999,10.73,10.63,178.990005,19.16,14.62,40.91,45.799999,3.92,91.730003,44.25,49.59,13.53,40.09,6.15,3.69,36.470001,13.98,42.98,30991900,18530200,37886300,957500,64749700,130538200,25887600,12239200,25409600,18464200,16885300,78497200,8805900,16946400,5462000,24392800,24359600,9513200,15427100,4619400,24716100,29664200,18537500,17293100,11562900
2018-02-23,175.5,6.72,12.07,3.7,32.029999,3.2,44.0,11.06,10.7,183.28999299999998,19.549999,14.49,40.91,47.73,3.94,94.059998,46.529999,50.5,13.94,41.139998999999996,6.27,3.74,36.720001,14.2,43.52,33812400,22718500,33317600,898300,53626300,78438300,25781400,7538600,21786800,19007300,15111700,52912600,6424200,26040900,2811100,26329200,48476700,8866800,21132200,3304600,15320500,24847300,17446300,27465400,9598700
2018-02-26,178.970001,6.82,12.42,3.7,32.419998,3.21,45.360001000000004,11.11,10.89,184.929993,19.530001000000002,14.65,41.540001000000004,49.110001000000004,3.93,95.41999799999999,47.98,51.169998,14.39,41.060001,6.33,3.72,37.459998999999996,14.65,44.369999,38162200,12706700,42265200,1617000,61796300,38198300,27771100,6966600,27157800,17599700,13857800,145220600,9397100,26992300,4156400,30199800,41966100,12956000,24390000,8214600,19820600,13060700,19871400,26454300,14485000
2018-02-27,178.389999,6.78,12.53,3.56,32.330002,3.06,45.040001000000004,10.82,10.61,181.46000700000002,19.09,14.5,40.169998,49.91,3.89,94.199997,48.580002,50.73,14.21,40.23,6.29,3.69,36.869999,14.49,44.0,38928100,11054400,55975300,2049900,69235500,38960600,27419300,6528900,43502000,15849800,15050400,93024000,12738800,43624100,3769400,25869100,44731100,14339600,20808200,5602700,18668800,18463900,21420600,27432500,8783300
2018-02-28,178.119995,6.75,12.11,3.47,32.099998,2.82,44.779999,10.5,10.61,178.320007,18.6,14.11,39.349998,49.290001000000004,3.84,93.769997,48.810001,50.669998,14.04,41.09,6.28,3.57,36.299999,13.73,43.509997999999996,37782100,22336800,43387500,1420100,72044000,53447300,26885200,10430500,41321400,18783000,17068400,88614100,23145200,35541200,3210200,31167300,45031400,14947900,22195300,7791000,16643600,16907000,29281700,35671100,8733700
2018-03-01,175.0,6.81,11.9,3.37,31.48,2.8,43.799999,10.53,10.29,175.940002,18.540001,14.02,37.790001000000004,47.84,3.84,92.849998,47.619999,49.709998999999996,13.98,41.259997999999996,6.29,3.71,36.0,13.58,46.009997999999996,48802000,19621300,63207400,2038300,90547100,43314000,32154300,7528900,75841400,23201600,15127700,91875700,26183100,36326600,10070000,37135600,61278800,16539800,16970500,7259500,36371400,23317200,28548900,30551400,40853400
2018-03-02,176.21000700000002,6.88,11.81,3.36,31.629998999999998,2.96,44.060001,10.49,10.4,176.619995,18.32,14.12,37.43,48.98,3.8,93.050003,49.110001000000004,50.32,14.2,40.720001,6.3,4.47,36.349998,13.39,45.389998999999996,38454000,16315000,58123500,2072200,82739100,31861800,28848100,11448200,60491900,20025900,16260600,74629600,24060500,33310600,5627800,32830400,52492900,17291000,14487800,4818000,22370600,51886800,21364000,25153100,21324600
2018-03-05,176.820007,6.88,11.91,3.42,32.130001,3.12,44.52,10.85,10.58,180.399994,18.190001000000002,14.42,37.740002000000004,49.75,3.8,93.639999,52.029999,51.290001000000004,14.62,41.950001,6.32,4.45,36.700001,13.42,44.75,28401400,24869800,43734800,1910300,70543100,37361900,22101700,9064800,44021300,16189300,16410800,87449500,12011100,30826500,7010700,23901600,70984100,18771500,20092600,5381600,12715500,33057000,19299000,18988200,13108300
2018-03-06,176.669998,7.07,11.76,3.35,32.110001000000004,3.11,44.290001000000004,10.84,10.63,179.779999,18.700001,14.64,37.93,50.709998999999996,3.79,93.32,53.740002000000004,51.5,14.66,42.419998,6.36,4.4,36.869999,13.53,44.529999,23788500,31283700,46751200,1595500,50832600,27476900,21930000,7032200,30978900,15086800,18429800,58106900,12168500,39132300,3604900,22175800,73096300,13907100,18417200,6426800,15614200,22335400,17462100,19124500,13044100
2018-03-07,175.029999,7.06,12.24,3.42,32.18,3.04,44.200001,10.92,10.63,183.71000700000002,18.120001000000002,14.51,37.740002000000004,51.32,3.82,93.860001,53.970001,51.720001,14.33,41.119999,6.47,4.16,36.91,13.14,45.689999,31703500,34211100,127603200,1651700,52763900,27705900,22034400,9954600,30046600,19097300,13955300,82999200,15052000,31801900,1903500,26716100,61670000,11727300,22955000,6288100,20258600,24623400,18486000,22644500,18947400
2018-03-08,176.940002,7.1,11.97,3.54,32.200001,2.97,44.34,10.79,10.61,182.33999599999999,17.870001000000002,14.52,37.84,50.740002000000004,3.83,94.43,55.220001,52.130001,14.27,41.73,6.48,4.27,37.110001000000004,12.68,44.349998,23774100,31290400,76011200,1911200,53139800,21201500,20285600,6160500,26948000,17225900,12134400,49595200,13096700,29481200,3289700,25887800,51685900,15864400,11418900,2675600,11214300,21317800,19766300,23915400,19767900
2018-03-09,179.979996,7.14,11.7,3.6,32.720001,3.1,45.369999,10.96,10.73,185.229996,18.43,14.94,37.84,52.189999,3.82,96.540001,54.59,52.970001,14.71,42.029999,6.54,4.35,37.049999,12.89,43.689999,32185200,15375800,89674400,1492000,73905800,29126700,22230900,6793400,26684400,18526300,15467400,64156200,12272200,32727900,3078100,36937300,65504600,16218600,13814000,3644100,12375000,18908600,18820300,19224600,26693200
